twotheta, intensity, esd
44.892, 247.305522136, 15.5158780472
44.893, 240.716323963, 15.3150206498
44.894, 225.344198446, 14.8252993019
44.895, 245.647970654, 15.4729325315
44.896, 223.780709848, 14.7865992952
44.897, 261.567050426, 15.9464457279
44.898, 229.674177439, 14.9492170418
44.899, 228.389037038, 14.8971695694
44.9, 225.327270455, 14.8241856166
44.901, 267.236033452, 16.1426912482
44.902, 241.164293963, 15.3435217073
44.903, 248.454551834, 15.5879678433
44.904, 230.661125866, 14.9817433778
44.905, 223.598014056, 14.7745274349
44.906, 255.522604588, 15.7546737651
44.907, 231.949964375, 15.0337661682
44.908, 226.242181745, 14.8522587348
44.909, 221.315001723, 14.6879654574
44.91, 239.921197764, 15.3266210348
44.911, 239.753797638, 15.2847599376
44.912, 249.606827704, 15.6295189924
44.913, 208.082825687, 14.2231288973
44.914, 241.654788676, 15.3436939074
44.915, 209.474373211, 14.2849033237
44.916, 228.385839973, 14.9287637068
44.917, 256.77964321, 15.8321785848
44.918, 238.819983826, 15.2562734003
44.919, 273.699228509, 16.3549719365
44.92, 217.592500538, 14.5698757662
44.921, 217.753793584, 14.580675861
44.922, 257.442731766, 15.8130389856
44.923, 238.147671674, 15.244473406
44.924, 235.032983063, 15.1384625677
44.925, 232.909732022, 15.0643530324
44.926, 225.078708579, 14.8399943248
44.927, 239.962848603, 15.2980873336
44.928, 245.072577954, 15.498324725
44.929, 230.344752609, 15.0568108041
44.93, 239.850979053, 15.2599650767
44.931, 236.099258563, 15.1133489698
44.932, 218.477193553, 14.5639401928
44.933, 239.604790083, 15.275260423
44.934, 245.151736028, 15.4416755874
44.935, 240.869338451, 15.3247558435
44.936, 245.918632952, 15.4288650147
44.937, 246.504806791, 15.4656413944
44.938, 250.943568781, 15.5913884024
44.939, 255.496660919, 15.7530741648
44.94, 240.051725163, 15.3037533831
44.941, 224.403129369, 14.7633867662
44.942, 255.570455851, 15.7876730877
44.943, 242.433171899, 15.3314093872
44.944, 237.942832259, 15.200239295
44.945, 230.758643943, 14.9565510979
44.946, 215.837495691, 14.4848807156
44.947, 227.319779838, 14.8590791771
44.948, 217.001389066, 14.5302952628
44.949, 206.751583399, 14.198649195
44.95, 227.605604985, 14.8777625424
44.951, 228.07848545, 14.9086730434
44.952, 236.509648131, 15.1396191105
44.953, 260.584733856, 15.9161761223
44.954, 253.680096791, 15.7008955305
44.955, 210.00705338, 14.2880342252
44.956, 231.458523758, 15.0335354192
44.957, 239.481613484, 15.2674076808
44.958, 248.768319679, 15.5770145107
44.959, 226.196463411, 14.8173523585
44.96, 217.076337337, 14.5353137583
44.961, 220.652899245, 14.6440238436
44.962, 225.775290986, 14.8216084719
44.963, 225.261396421, 14.8198517918
44.964, 227.407222875, 14.8966650469
44.965, 254.89022575, 15.7757934378
44.966, 226.110732392, 14.8117364143
44.967, 236.559950189, 15.1739707809
44.968, 232.94599463, 15.035271205
44.969, 225.76501809, 14.8209340808
44.97, 220.552795776, 14.6697335387
44.971, 209.360482707, 14.2771366703
44.972, 235.01911443, 15.1375692897
44.973, 236.009550655, 15.1386657919
44.974, 249.169103653, 15.5716018015
44.975, 231.392640126, 15.0292561906
44.976, 250.336947378, 15.6141128089
44.977, 233.481090772, 15.1013079069
44.978, 232.254844204, 15.0219955869
44.979, 229.065630092, 14.9413018167
44.98, 216.948549704, 14.5267571678
44.981, 239.908782041, 15.2946404876
44.982, 233.085909959, 15.0757480335
44.983, 227.266905664, 14.887473349
44.984, 248.179466039, 15.5707090389
44.985, 227.401197227, 14.86440114
44.986, 209.346465347, 14.27618077
44.987, 242.256062831, 15.3509473539
44.988, 227.220578032, 14.8844385851
44.989, 255.310854381, 15.7716364017
44.99, 238.872498336, 15.2596281268
44.991, 233.155533966, 15.1119047934
44.992, 244.298350487, 15.4185507733
44.993, 231.460388935, 15.0336565649
44.994, 211.844239956, 14.3467512898
44.995, 248.624893146, 15.5680336357
44.996, 200.766219574, 13.9869848873
44.997, 229.509264774, 14.9702388496
44.998, 242.403830883, 15.391253794
44.999, 253.580384606, 15.724883078
45.0, 245.178488492, 15.4740994599
45.001, 246.006919316, 15.4648824613
45.002, 241.069130752, 15.3374671676
45.003, 241.480052619, 15.3325991694
45.004, 211.776843428, 14.3752008072
45.005, 223.584203815, 14.7736149054
45.006, 239.189355553, 15.2798695667
45.007, 232.856884473, 15.0925479176
45.008, 202.76190397, 14.057932316
45.009, 224.358885707, 14.7925346277
45.01, 243.352883196, 15.3895716853
45.011, 221.314408258, 14.687926071
45.012, 221.587143695, 14.7060266455
45.013, 219.557289182, 14.6359406057
45.014, 249.449009365, 15.6196369521
45.015, 214.194551532, 14.4398245281
45.016, 234.349238529, 15.1258422089
45.017, 229.258733583, 14.922176299
45.018, 223.177866876, 14.7467656676
45.019, 213.820275868, 14.447470775
45.02, 251.788117142, 15.6741550908
45.021, 246.530352986, 15.5285122387
45.022, 259.900652671, 15.9040987341
45.023, 238.86673342, 15.2592598531
45.024, 238.739335781, 15.2511214503
45.025, 234.2133715, 15.1170728045
45.026, 233.299126174, 15.0580637349
45.027, 217.495568125, 14.5308359579
45.028, 226.933281419, 14.8656187721
45.029, 230.159004229, 14.9491299173
45.03, 255.582704896, 15.7583793501
45.031, 257.090339613, 15.7913938189
45.032, 246.916067745, 15.4914437896
45.033, 223.035579425, 14.7373638406
45.034, 239.035519152, 15.23896832
45.035, 253.334384688, 15.7096282706
45.036, 241.367341288, 15.2946320755
45.037, 197.602582087, 13.8679462692
45.038, 235.98811742, 15.1372909722
45.039, 244.975415971, 15.4305694979
45.04, 234.849671132, 15.1266554555
45.041, 214.939816444, 14.4572407649
45.042, 229.607187472, 14.9448567452
45.043, 227.27302159, 14.856022758
45.044, 199.41462207, 13.9266706004
45.045, 282.795081007, 16.6045266359
45.046, 242.60337451, 15.3729553203
45.047, 221.288298945, 14.6861932798
45.048, 226.633977237, 14.8460123845
45.049, 239.555375919, 15.2721101762
45.05, 247.325391407, 15.5171246396
45.051, 250.964945546, 15.6229115317
45.052, 274.132295235, 16.35167054
45.053, 238.773248775, 15.2222480853
45.054, 219.344768619, 14.6217737414
45.055, 214.680244633, 14.4397814955
45.056, 225.070639663, 14.8073019855
45.057, 213.814534108, 14.4470828141
45.058, 238.324158042, 15.2245991091
45.059, 225.388948952, 14.8282434187
45.06, 206.854739047, 14.1723421614
45.061, 253.931258483, 15.7164405557
45.062, 220.274318531, 14.6512110485
45.063, 220.167489816, 14.6441054991
45.064, 227.481111506, 14.9015052369
45.065, 248.278683831, 15.546355202
45.066, 229.432844679, 14.9652541834
45.067, 235.087127552, 15.1106270429
45.068, 241.386963341, 15.3266885338
45.069, 239.528431328, 15.2703924073
45.07, 255.468333219, 15.7813645387
45.071, 234.282543351, 15.1215374339
45.072, 237.246499394, 15.186786943
45.073, 246.985821299, 15.5264197715
45.074, 259.586526301, 15.8848764015
45.075, 234.594393599, 15.1102130425
45.076, 222.814139881, 14.7227319369
45.077, 241.691061897, 15.345997049
45.078, 233.34190457, 15.0923054919
45.079, 227.080490987, 14.8752619646
45.08, 205.34610081, 14.169132074
45.081, 237.206535091, 15.1842287204
45.082, 241.427681067, 15.3292738761
45.083, 222.093588326, 14.7072730474
45.084, 236.732992282, 15.1850704436
45.085, 230.670715235, 15.014080493
45.086, 227.952599145, 14.9004443068
45.087, 252.729629623, 15.7023582449
45.088, 252.981848714, 15.6877670096
45.089, 260.571751093, 15.9451652549
45.09, 213.643040437, 14.4026446682
45.091, 239.156604667, 15.2777773779
45.092, 250.126609379, 15.6314402713
45.093, 259.597029416, 15.9153569636
45.094, 228.827500594, 14.9576334785
45.095, 240.256516437, 15.2857664569
45.096, 229.42175567, 14.9645308787
45.097, 245.200284954, 15.4447335986
45.098, 235.730185516, 15.1519606929
45.099, 243.807185949, 15.4183016707
45.1, 237.277216288, 15.2199793078
45.101, 204.402745615, 14.1377460718
45.102, 221.327465225, 14.68879262
45.103, 210.127560579, 14.3294468077
45.104, 223.07681215, 14.7400883461
45.105, 254.129143422, 15.7286881494
45.106, 218.567825974, 14.6024732931
45.107, 211.960046311, 14.3876364361
45.108, 228.53553078, 14.9385484583
45.109, 210.359197124, 14.3119926675
45.11, 240.360728499, 15.3234529326
45.111, 221.372582969, 14.6917869396
45.112, 219.653382231, 14.6423462785
45.113, 265.090887256, 16.0718870349
45.114, 229.136889631, 14.9459498744
45.115, 226.837210073, 14.891320923
45.116, 236.250468984, 15.1854028023
45.117, 248.771789374, 15.6078712362
45.118, 216.905600399, 14.5238813056
45.119, 239.26902259, 15.284958848
45.12, 210.736837428, 14.3376857931
45.121, 218.773321358, 14.6162023991
45.122, 237.92540639, 15.230245607
45.123, 220.494203913, 14.66583639
45.124, 215.287036736, 14.5134739022
45.125, 226.857925653, 14.8606824751
45.126, 253.832996757, 15.7405479196
45.127, 241.383732363, 15.3264833853
45.128, 251.576758037, 15.6609976972
45.129, 212.49553538, 14.4239848998
45.13, 238.0193628, 15.2675837712
45.131, 229.291847716, 14.9560573511
45.132, 223.884353377, 14.7612475409
45.133, 204.368661448, 14.135388602
45.134, 247.854423288, 15.5503159492
45.135, 234.798214839, 15.1548209454
45.136, 222.968139514, 14.7651867549
45.137, 234.728250748, 15.1188347746
45.138, 216.445204016, 14.5584958554
45.139, 235.9349869, 15.165124652
45.14, 229.355859785, 14.960232677
45.141, 232.314877066, 15.0574178729
45.142, 230.351798791, 14.9933226038
45.143, 224.114417818, 14.8086494802
45.144, 203.124619697, 14.0830802015
45.145, 242.58578049, 15.4028065511
45.146, 228.000859501, 14.9035989133
45.147, 266.617400782, 16.1347979535
45.148, 209.706464392, 14.3007305585
45.149, 244.751083646, 15.4471243972
45.15, 231.868964218, 15.0601940666
45.151, 206.706671875, 14.1955648996
45.152, 251.292932977, 15.6737399121
45.153, 220.357610553, 14.6567510906
45.154, 235.327130931, 15.157408617
45.155, 236.352007845, 15.1919293863
45.156, 223.695935546, 14.7809977238
45.157, 243.793032663, 15.4483399339
45.158, 249.208971452, 15.6046066055
45.159, 222.1776912, 14.7452193857
45.16, 250.045304759, 15.6263592113
45.161, 236.054284734, 15.2042445567
45.162, 221.274653346, 14.6852876653
45.163, 246.206408517, 15.5081075478
45.164, 238.205221678, 15.2481573367
45.165, 234.07891777, 15.1083946201
45.166, 249.480557066, 15.6216123603
45.167, 245.450831369, 15.491288002
45.168, 224.924331531, 14.8298158653
45.169, 229.306001154, 14.9569805398
45.17, 215.823712836, 14.5166932348
45.171, 236.091989054, 15.1752162339
45.172, 222.150779852, 14.743433366
45.173, 213.953571325, 14.4564773213
45.174, 235.420705394, 15.1634357434
45.175, 258.770006545, 15.9246456265
45.176, 228.676197892, 14.9477433632
45.177, 202.540150502, 14.0764411922
45.178, 215.496096812, 14.4946571884
45.179, 229.737595359, 14.9851322065
45.18, 214.754683126, 14.477585535
45.181, 249.019547493, 15.5927455303
45.182, 226.447472157, 14.86573556
45.183, 240.589605917, 15.3380443027
45.184, 223.907088627, 14.7949499362
45.185, 260.753023997, 15.9562578864
45.186, 207.681346053, 14.2625005743
45.187, 214.457575508, 14.4575561653
45.188, 230.583932136, 15.0084318851
45.189, 258.095793159, 15.8531523157
45.19, 236.666697145, 15.212156579
45.191, 259.061071772, 15.9124431267
45.192, 228.639325141, 14.9453331236
45.193, 196.240792992, 13.8752982123
45.194, 235.894776573, 15.1939706441
45.195, 248.738957236, 15.6058113573
45.196, 242.880638484, 15.3905246006
45.197, 241.210931933, 15.3464889405
45.198, 242.011515876, 15.3663440398
45.199, 228.822577032, 14.9573116429
45.2, 215.310796799, 14.5150756756
45.201, 225.724538473, 14.8503217111
45.202, 220.151107253, 14.6755251991
45.203, 234.904445758, 15.1301834863
45.204, 211.252132158, 14.3727443714
45.205, 255.751598596, 15.7988630448
45.206, 215.944359272, 14.5248081322
45.207, 241.739457597, 15.3801151663
45.208, 232.537750716, 15.0718633605
45.209, 232.994820607, 15.101488206
45.21, 219.810968048, 14.6528511298
45.211, 236.268784643, 15.218060485
45.212, 227.501882243, 14.9028658565
45.213, 198.487395942, 13.9300433879
45.214, 227.619858634, 14.9105940841
45.215, 209.110721078, 14.2933888459
45.216, 238.395201133, 15.3550228637
45.217, 224.841074117, 14.7921989656
45.218, 220.57647809, 14.6713087317
45.219, 223.12822501, 14.7434855172
45.22, 237.987317929, 15.2342087312
45.221, 269.091389185, 16.1664864076
45.222, 197.402803076, 13.853925579
45.223, 246.94007201, 15.5235438062
45.224, 230.298628747, 14.9898618293
45.225, 248.810378344, 15.5796480793
45.226, 230.58150305, 14.9765717712
45.227, 239.843805687, 15.2904981216
45.228, 208.027190799, 14.2193260742
45.229, 236.790094625, 15.1887332331
45.23, 244.679556992, 15.4426100919
45.231, 222.290717394, 14.7203271434
45.232, 254.945007865, 15.7791840399
45.233, 222.792675888, 14.7213136758
45.234, 269.073739239, 16.1946907076
45.235, 247.912222789, 15.523408675
45.236, 221.080238211, 14.6723849575
45.237, 237.768537961, 15.2202040367
45.238, 228.805540845, 14.9243369322
45.239, 215.023131531, 14.4956828574
45.24, 241.146814564, 15.311440463
45.241, 227.84271511, 14.8932615814
45.242, 250.967631271, 15.6230787218
45.243, 234.104037577, 15.1100159535
45.244, 225.106834448, 14.8096832251
