twotheta, intensity, esd
29.576, 186.796718391, 13.5150221794
29.577, 177.772471607, 13.1763374107
29.578, 203.661156026, 14.1200929241
29.579, 174.399853525, 13.0708176313
29.58, 188.763693707, 13.586376382
29.581, 178.768128355, 13.2138767541
29.582, 199.436691658, 13.9621321747
29.583, 178.6706759, 13.2066734302
29.584, 176.764204499, 13.1377536485
29.585, 183.717466809, 13.3978863714
29.586, 199.140579402, 13.941401995
29.587, 178.715308414, 13.2099725001
29.588, 195.094807617, 13.7940955594
29.589, 164.087307378, 12.6586928536
29.59, 205.139164742, 14.1546644468
29.591, 203.567959803, 14.1136315088
29.592, 194.522591526, 13.7881567874
29.593, 170.307142978, 12.9099817864
29.594, 160.173459279, 12.5065607119
29.595, 194.737250143, 13.8033722266
29.596, 179.051487149, 13.2348215848
29.597, 202.409294527, 14.0671618284
29.598, 178.968166393, 13.2286628237
29.599, 195.365272494, 13.8132186638
29.6, 171.215084529, 12.9416664707
29.601, 180.828593567, 13.2937212767
29.602, 208.181009509, 14.2630166441
29.603, 193.527753916, 13.7522434889
29.604, 197.494365031, 13.8944437936
29.605, 178.861359652, 13.2207680656
29.606, 194.326671371, 13.7742695685
29.607, 168.874048664, 12.8382976869
29.608, 173.686534889, 13.0173562459
29.609, 175.70533378, 13.0952851154
29.61, 183.863251574, 13.4085179556
29.611, 175.823820442, 13.1041159038
29.612, 183.64934853, 13.3929187384
29.613, 189.59094448, 13.6106970308
29.614, 173.792880438, 13.0253265695
29.615, 188.48178658, 13.566085953
29.616, 179.671780339, 13.2445276918
29.617, 176.088276211, 13.123825742
29.618, 213.444053627, 14.4548955155
29.619, 179.976788877, 13.2670114341
29.62, 191.612260899, 13.6854324856
29.621, 175.142373371, 13.0897444592
29.622, 154.562193152, 12.2954695081
29.623, 167.297867899, 12.7926436841
29.624, 182.584030847, 13.3507892722
29.625, 204.338364839, 14.1331055028
29.626, 188.705823901, 13.5822111691
29.627, 191.444447285, 13.6734468127
29.628, 174.106142074, 13.0488047183
29.629, 165.908444502, 12.7991864473
29.63, 176.982705623, 13.1178006587
29.631, 198.572779238, 13.9016515315
29.632, 177.213059897, 13.1348743126
29.633, 185.034646143, 13.4227235251
29.634, 201.478385599, 14.0024649647
29.635, 174.491522149, 13.0411013124
29.636, 169.544901358, 12.8522007371
29.637, 178.38134619, 13.1852872516
29.638, 182.333816463, 13.3324932608
29.639, 173.381747382, 12.994513211
29.64, 168.64177095, 12.8206392576
29.641, 187.85659869, 13.5210876918
29.642, 201.765195645, 14.0223978603
29.643, 178.119174479, 13.1659084914
29.644, 167.791435172, 12.7930274103
29.645, 186.378099623, 13.484734485
29.646, 183.250540022, 13.3638349982
29.647, 209.446979114, 14.2828401783
29.648, 170.516245576, 12.8888432007
29.649, 177.428313437, 13.1508287134
29.65, 180.366964618, 13.2597843508
29.651, 194.24007001, 13.7681310879
29.652, 197.237129419, 13.8763463368
29.653, 204.757925509, 14.1283588243
29.654, 206.864799154, 14.2062330003
29.655, 186.176730248, 13.4701651093
29.656, 210.197148184, 14.3339965377
29.657, 190.295241825, 13.6261786275
29.658, 198.143481315, 13.9057278344
29.659, 187.161674598, 13.506111308
29.66, 189.044697353, 13.5714820558
29.661, 176.593439827, 13.1250618018
29.662, 188.308801152, 13.5536352264
29.663, 185.382733776, 13.4479743857
29.664, 169.548082143, 12.8524418536
29.665, 181.25118868, 13.2889152736
29.666, 186.291102611, 13.4784401209
29.667, 196.945700431, 13.855843252
29.668, 195.481866149, 13.8214623686
29.669, 205.005872369, 14.1454672327
29.67, 187.367137545, 13.5209380905
29.671, 188.201729748, 13.5459287
29.672, 184.503426962, 13.4195549787
29.673, 170.524471684, 12.889464989
29.674, 186.426132766, 13.4882097547
29.675, 178.373216362, 13.1846863248
29.676, 206.60862533, 14.1886405194
29.677, 186.106877426, 13.465111153
29.678, 189.114644074, 13.5765035173
29.679, 197.118549771, 13.868003829
29.68, 180.426959209, 13.2641948887
29.681, 165.745359317, 12.7111562365
29.682, 206.620809695, 14.1894772685
29.683, 186.43564226, 13.4888977809
29.684, 165.910422179, 12.7238150514
29.685, 203.96759345, 14.1074610226
29.686, 176.668345901, 13.1306290915
29.687, 180.641621107, 13.2799758854
29.688, 194.511609556, 13.787378363
29.689, 186.326591581, 13.481007801
29.69, 175.658172413, 13.0917701877
29.691, 188.726125055, 13.5836723564
29.692, 185.358857197, 13.4462423386
29.693, 176.444291162, 13.1139765347
29.694, 156.252818174, 12.3520170346
29.695, 167.693345732, 12.7855487157
29.696, 172.684201983, 12.97874808
29.697, 211.679836516, 14.3684180495
29.698, 177.650290558, 13.1672814601
29.699, 187.262089147, 13.5133575035
29.7, 200.89910419, 13.9960595814
29.701, 191.169683748, 13.6538225057
29.702, 169.981326787, 12.8852835793
29.703, 198.090833507, 13.9020330063
29.704, 187.565996196, 13.5352882884
29.705, 170.906946035, 12.918375149
29.706, 178.652925076, 13.2053613552
29.707, 164.895384563, 12.6833353366
29.708, 185.295713402, 13.4416617819
29.709, 186.318592886, 13.4804290835
29.71, 199.097280534, 13.9383707348
29.711, 187.507049776, 13.5310345494
29.712, 185.485772025, 13.4554489531
29.713, 182.686076129, 13.3582509601
29.714, 172.261283761, 12.9836966751
29.715, 197.073590338, 13.8648407701
29.716, 162.094416167, 12.5800654379
29.717, 201.910261286, 14.0324797186
29.718, 181.519744277, 13.3086051449
29.719, 194.938427169, 13.7830387462
29.72, 169.715013452, 12.8650959333
29.721, 177.566388463, 13.1610627115
29.722, 183.48715419, 13.38109046
29.723, 188.45090917, 13.5638635335
29.724, 174.570155456, 13.0469781877
29.725, 185.28218101, 13.5119956254
29.726, 182.660933656, 13.3208370229
29.727, 181.762035397, 13.2906838622
29.728, 172.182892647, 12.9410702409
29.729, 170.242495402, 12.8681511954
29.73, 164.504235483, 12.6532491401
29.731, 180.04782676, 13.2363227419
29.732, 191.655227656, 13.6537087969
29.733, 192.692713995, 13.6929048561
29.734, 188.672015636, 13.5447273078
29.735, 187.060866415, 13.4988367069
29.736, 215.903048628, 14.4890756911
29.737, 185.746473375, 13.4390353805
29.738, 194.257279796, 13.7693509525
29.739, 213.915837048, 14.420833627
29.74, 206.192452311, 14.1600602539
29.741, 216.990693757, 14.5293733293
29.742, 203.354073357, 14.0650267777
29.743, 202.821097726, 14.0618505893
29.744, 191.754768556, 13.6608001895
29.745, 181.209420026, 13.2858528931
29.746, 177.234894044, 13.1364926401
29.747, 171.346121618, 12.9147189721
29.748, 196.657764265, 13.8355859001
29.749, 196.203631616, 13.8379367964
29.75, 198.460138551, 13.8937658002
29.751, 180.673160752, 13.2822945411
29.752, 191.234836576, 13.6584758855
29.753, 210.381311214, 14.3133008647
29.754, 207.204590973, 14.1961196978
29.755, 187.70835525, 13.5104177842
29.756, 182.963587176, 13.3429085087
29.757, 218.264761165, 14.5820181398
29.758, 207.704185796, 14.2303482246
29.759, 197.910766383, 13.889395879
29.76, 207.750989611, 14.2335548744
29.761, 175.672789729, 13.0928596135
29.762, 219.101946641, 14.6053782365
29.763, 187.31133162, 13.5169109784
29.764, 219.632532468, 14.6407471906
29.765, 200.607460229, 13.9757415901
29.766, 179.597979888, 13.2390874823
29.767, 161.87920388, 12.5633629215
29.768, 179.26590617, 13.2146086267
29.769, 191.624111621, 13.6862788941
29.77, 202.779766043, 14.0589850099
29.771, 217.562463502, 14.5676581789
29.772, 227.453731467, 14.9315740652
29.773, 202.772697836, 14.0584949619
29.774, 226.121485396, 14.8441165821
29.775, 206.093493418, 14.1867693711
29.776, 190.92025672, 13.6360077962
29.777, 198.919471721, 13.9259227237
29.778, 219.504651377, 14.6322226123
29.779, 222.99427888, 14.7344205524
29.78, 225.071815503, 14.807162103
29.781, 192.267446057, 13.6973238439
29.782, 231.377238522, 15.0280296273
29.783, 213.942851656, 14.4555519489
29.784, 227.176119298, 14.8813060273
29.785, 271.121481295, 16.2588351516
29.786, 244.75691802, 15.4472463683
29.787, 264.148551639, 16.0440053262
29.788, 256.045390466, 15.8167486165
29.789, 243.873146007, 15.4222280885
29.79, 255.487798236, 15.7823043482
29.791, 222.915238527, 14.7614698383
29.792, 233.803192126, 15.0903681552
29.793, 244.777924944, 15.44857217
29.794, 242.907219167, 15.3919655081
29.795, 258.583807171, 15.8828605268
29.796, 249.15409166, 15.6009175508
29.797, 228.042471091, 14.906097381
29.798, 211.680404443, 14.3684565993
29.799, 239.962621586, 15.2978338445
29.8, 242.590895588, 15.3719214698
29.801, 218.52830017, 14.5996248782
29.802, 215.743427322, 14.5110894071
29.803, 216.750091027, 14.5459200085
29.804, 197.186292105, 13.8727697476
29.805, 220.88046491, 14.6913170777
29.806, 202.303200011, 14.0597884084
29.807, 192.481871678, 13.7125997382
29.808, 213.753324497, 14.4427461006
29.809, 205.292499817, 14.1652446133
29.81, 214.017606181, 14.4606029142
29.811, 199.143252789, 13.941589153
29.812, 192.515499743, 13.7149954349
29.813, 208.924369458, 14.280457023
29.814, 194.106146561, 13.7586383215
29.815, 210.336281177, 14.3434844487
29.816, 186.14628793, 13.467962562
29.817, 206.290783665, 14.2003501552
29.818, 198.207866652, 13.9102464033
29.819, 199.263094198, 13.9499789914
29.82, 195.257206325, 13.8055778912
29.821, 194.798842716, 13.8776630565
29.822, 194.70406532, 13.7664682912
29.823, 180.659003783, 13.2454976553
29.824, 210.94240823, 14.3183628432
29.825, 186.482199377, 13.4570784706
29.826, 172.103689566, 12.9351174275
29.827, 177.217805993, 13.135226089
29.828, 190.708729412, 13.6208999807
29.829, 200.3155903, 13.9554078562
29.83, 190.661786981, 13.6175472335
29.831, 180.866771108, 13.260730672
29.832, 192.524201531, 13.68093022
29.833, 176.263284365, 13.1005234563
29.834, 185.900619001, 13.4501880472
29.835, 189.459048573, 13.6012282493
29.836, 183.124856811, 13.3546693515
29.837, 167.490781193, 12.7701044608
29.838, 230.099878462, 14.9767009265
29.839, 191.91815738, 13.6724401716
29.84, 167.643894582, 12.7817783807
29.841, 176.348306557, 13.1068426124
29.842, 190.105936482, 13.6126233311
29.843, 200.496835952, 13.9680347166
29.844, 182.965546195, 13.3430513733
29.845, 182.922457459, 13.3399090592
29.846, 178.030049597, 13.1593207108
29.847, 170.459598392, 12.8845613995
29.848, 180.666851942, 13.2818307452
29.849, 187.708857375, 13.510453925
29.85, 184.257545086, 13.4016711627
29.851, 168.711884933, 12.8259695271
29.852, 160.010979292, 12.4938740544
29.853, 165.247945918, 12.7104534631
29.854, 185.028698818, 13.4222920962
29.855, 179.177560471, 13.2080962126
29.856, 165.426399846, 12.6866949564
29.857, 198.341026835, 13.9195915972
29.858, 166.51819185, 12.733024766
29.859, 182.346041915, 13.3333872022
29.86, 168.50939198, 12.8105754223
29.861, 179.287045224, 13.2161668948
29.862, 191.009299619, 13.6423674654
29.863, 194.067619181, 13.7559074225
29.864, 210.854650666, 14.3455045331
29.865, 178.427269722, 13.1886817486
29.866, 206.70614051, 14.1953372767
29.867, 198.648298778, 13.9069384914
29.868, 181.32554565, 13.2943669535
29.869, 178.338792362, 13.1821418305
29.87, 178.563265386, 13.1987340436
29.871, 194.927453348, 13.7822628469
29.872, 161.175811056, 12.5466264893
29.873, 190.269196371, 13.6243136307
29.874, 187.013258539, 13.495401189
29.875, 186.260123297, 13.4761987212
29.876, 176.477413533, 13.1164383088
29.877, 204.597163658, 14.117266208
29.878, 182.159415684, 13.3197408418
29.879, 170.591681284, 12.8945451736
29.88, 168.539644608, 12.8128753152
29.881, 187.104987974, 13.5020206422
29.882, 190.405119729, 13.6340464856
29.883, 172.677714886, 12.9782605172
29.884, 184.403906812, 13.4123165434
29.885, 183.513756098, 13.3830304461
29.886, 185.558515255, 13.460725869
29.887, 182.685585254, 13.3582150666
29.888, 188.064029285, 13.5360176293
29.889, 178.492368549, 13.1934936124
29.89, 177.63407602, 13.166079653
29.891, 206.877568997, 14.2071099565
29.892, 184.440533582, 13.4149805316
29.893, 196.389755556, 13.8510638282
29.894, 182.463979406, 13.3420109498
29.895, 168.203943098, 12.8244785102
29.896, 206.810961068, 14.2025357236
29.897, 162.847531694, 12.600612234
29.898, 174.849689081, 13.067869898
29.899, 179.455374513, 13.2285753093
29.9, 187.669872323, 13.542784281
29.901, 212.480490752, 14.389640942
29.902, 175.648271742, 13.0910322926
29.903, 191.084077885, 13.6477083183
29.904, 178.356002701, 13.1834139549
29.905, 167.003065142, 12.7701012174
29.906, 198.944014991, 13.927640945
29.907, 181.658224473, 13.3187581906
29.908, 169.546264537, 12.8523040716
29.909, 189.238952449, 13.5854275914
29.91, 179.281279533, 13.2157418761
29.911, 209.601979426, 14.2934101311
29.912, 183.320329343, 13.3689244946
29.913, 203.982376567, 14.1084835
29.914, 200.213152878, 13.9822561586
29.915, 201.071151176, 14.0080455974
29.916, 173.911973917, 13.0342523175
29.917, 212.005408483, 14.4573074251
29.918, 195.764767866, 13.8069844191
29.919, 196.361743386, 13.8147597592
29.92, 192.687040585, 13.6925016989
29.921, 221.793994511, 14.6872209452
29.922, 214.284315596, 14.4456740871
29.923, 198.46810421, 13.8943234588
29.924, 211.930541246, 14.3523971655
29.925, 197.251203111, 13.8431076675
29.926, 199.4347554, 13.9278953298
29.927, 209.146058403, 14.2623194601
29.928, 213.133683307, 14.4008785863
29.929, 172.562881333, 12.969629758
29.93, 202.633608869, 14.0488517429
29.931, 204.02509539, 14.1114381562
29.932, 205.601914832, 14.152930787
29.933, 243.869220357, 15.4219798354
29.934, 197.68653943, 13.8736596106
29.935, 209.443050927, 14.282572303
29.936, 220.016407699, 14.6338464522
29.937, 211.650876305, 14.3664522864
29.938, 213.286685439, 14.4112165352
29.939, 218.798941992, 14.6177061476
29.94, 217.2738735, 14.5483346227
29.941, 200.617132227, 13.9764154103
29.942, 246.214999216, 15.477714405
29.943, 228.044916016, 14.9062571946
29.944, 240.443523719, 15.297424382
29.945, 222.85998381, 14.7255469613
29.946, 252.214709784, 15.6701079587
29.947, 271.001546914, 16.2516428284
29.948, 253.297950807, 15.707109573
29.949, 320.455993674, 17.6648025391
29.95, 289.635142289, 16.8041815883
29.951, 309.918866576, 17.3770021294
29.952, 310.917055944, 17.4056167633
29.953, 319.275574703, 17.6265492259
29.954, 287.648753001, 16.7454259154
29.955, 292.384284865, 16.8786291945
29.956, 241.518706597, 15.3348119331
29.957, 256.985719052, 15.8145758181
29.958, 260.23064374, 15.9240218314
29.959, 249.274632769, 15.5779434609
29.96, 257.688016619, 15.8577943213
29.961, 231.1599998, 15.0139198991
29.962, 231.901031961, 15.0303674298
29.963, 225.986394184, 14.8352482975
29.964, 242.470700735, 15.3643052489
29.965, 233.219978335, 15.0841904623
29.966, 200.473759866, 13.9664270725
29.967, 226.44928215, 14.8656353388
29.968, 209.610409929, 14.2939850333
29.969, 231.282223955, 15.0218583992
29.97, 198.908802623, 13.9251758031
29.971, 199.91779463, 13.9616292686
29.972, 198.7861902, 13.9165919721
29.973, 198.271228594, 13.9146931502
29.974, 201.159716405, 14.0142156808
29.975, 176.833078049, 13.1428725794
29.976, 209.58736816, 14.2924137435
29.977, 188.280506301, 13.5515986881
29.978, 212.432654794, 14.3864013869
29.979, 226.262807154, 14.8533938812
29.98, 181.340618874, 13.2954720873
29.981, 190.764255775, 13.6597625879
29.982, 181.813534248, 13.3301451417
29.983, 180.339883362, 13.2577934562
29.984, 196.412979894, 13.8527018047
29.985, 191.200972085, 13.6560571978
29.986, 200.425273879, 13.9970700214
29.987, 204.161038301, 14.120840676
29.988, 209.78704428, 14.3060302784
29.989, 174.724351157, 13.0585024253
29.99, 198.888001172, 13.9237195385
29.991, 206.092939763, 14.1867312594
29.992, 176.70439931, 13.133308711
29.993, 197.086282688, 13.8657337229
29.994, 181.586032383, 13.3134652345
29.995, 216.516942639, 14.5302736123
29.996, 206.835934014, 14.2042507157
29.997, 190.712940989, 13.656088169
29.998, 202.292868542, 14.0590703859
29.999, 197.219121539, 13.8750794172
30.0, 219.533514734, 14.6341466493
30.001, 210.957733978, 14.3525178103
30.002, 195.498683918, 13.8226514619
30.003, 200.199170837, 13.9812796969
30.004, 215.132660501, 14.5028640592
30.005, 219.644326243, 14.641533366
30.006, 217.588736976, 14.5694174116
30.007, 223.614126653, 14.7753771985
30.008, 206.807076929, 14.2022689843
30.009, 250.688984914, 15.6358150069
30.01, 207.19621434, 14.2289926064
30.011, 240.312700451, 15.3201516883
30.012, 231.401470409, 15.0296034966
30.013, 200.849540311, 13.9926066093
30.014, 268.408111408, 16.1836973734
30.015, 242.192700222, 15.3776059908
30.016, 242.233688961, 15.3802084998
30.017, 226.381824129, 14.8612069462
30.018, 250.98120481, 15.6540411616
30.019, 217.758207256, 14.5807648889
30.02, 223.518679732, 14.7690705117
30.021, 235.470932359, 15.1664387136
30.022, 215.140761247, 14.5034101595
30.023, 211.789502823, 14.3758619864
30.024, 223.591308027, 14.7738694503
30.025, 222.800807806, 14.7538922243
30.026, 222.485683288, 14.7330246465
30.027, 210.105624494, 14.3277552529
30.028, 224.425050857, 14.7966809123
30.029, 207.282021179, 14.2348853052
30.03, 169.247573337, 12.8666941218
30.031, 201.314352334, 14.0249887187
30.032, 186.648608483, 13.5043062059
30.033, 200.133051489, 13.9766621298
30.034, 223.438903046, 14.7637992409
30.035, 179.191331942, 13.245158393
30.036, 210.125956203, 14.3291417353
30.037, 184.838921125, 13.443956598
30.038, 191.439818563, 13.6731162177
30.039, 180.88159895, 13.2976179988
30.04, 162.971232508, 12.6101838005
30.041, 212.953744129, 14.42169069
30.042, 199.233655494, 13.9479180513
30.043, 172.178778484, 12.9774780782
30.044, 225.943090928, 14.864482103
30.045, 175.928750663, 13.1119363332
30.046, 220.056132029, 14.6689844195
30.047, 213.133549059, 14.4338674709
30.048, 189.514025325, 13.6051750196
30.049, 187.954354594, 13.5633133195
30.05, 181.833577794, 13.3316146878
30.051, 197.284283267, 13.8796637807
30.052, 172.879970651, 12.9934618303
30.053, 180.632403905, 13.2792982774
30.054, 181.61529253, 13.3156105204
30.055, 170.051692564, 12.8906175945
30.056, 197.641050441, 13.9047636434
30.057, 180.524293333, 13.2713504646
30.058, 180.662484562, 13.2815096747
30.059, 190.473154259, 13.6389181295
30.06, 185.97414347, 13.4908762367
30.061, 186.154560275, 13.5039639742
30.062, 186.074833044, 13.4981804272
30.063, 204.340562764, 14.1332575228
30.064, 205.600965944, 14.1865288695
30.065, 170.911996069, 12.9187568669
30.066, 188.860730605, 13.593360669
30.067, 202.204822018, 14.052951276
30.068, 187.896681107, 13.5591514389
30.069, 187.135995508, 13.5395693867
30.07, 178.821460136, 13.2178188414
30.071, 196.804395699, 13.8803077523
30.072, 174.065869212, 13.0457863715
30.073, 175.158871867, 13.0909775194
30.074, 202.440327791, 14.0693185967
30.075, 196.437265758, 13.8544146489
30.076, 191.480456097, 13.6760186531
30.077, 183.923114972, 13.4128835884
30.078, 163.257819636, 12.6323589802
30.079, 170.319981502, 12.9109549993
30.08, 207.391890734, 14.2424304869
30.081, 184.619421648, 13.4279916625
30.082, 180.196881704, 13.2832356043
30.083, 162.383131404, 12.602472481
30.084, 178.054701765, 13.1972560589
30.085, 190.673447413, 13.6532602132
30.086, 182.804945541, 13.3669428509
30.087, 166.163324209, 12.7432103288
30.088, 185.823063335, 13.4799166303
30.089, 174.057910502, 13.0451898868
30.09, 170.196262054, 12.9015765564
30.091, 203.396044977, 14.1017124302
30.092, 174.272112836, 13.0612437973
30.093, 178.31235917, 13.2163533965
30.094, 171.950216646, 12.9602508899
30.095, 167.103163472, 12.7777553631
30.096, 182.126423339, 13.3530854416
30.097, 184.100459974, 13.4258167528
30.098, 195.049085091, 13.8254757217
30.099, 181.628950493, 13.3166118904
30.1, 177.946008907, 13.189199841
30.101, 189.704654582, 13.6188602569
30.102, 174.069614738, 13.046067089
30.103, 205.463202624, 14.1770231587
30.104, 198.699314929, 13.9447362888
30.105, 190.094750369, 13.6468651576
30.106, 195.562302274, 13.8271495708
30.107, 177.067173678, 13.1602714114
30.108, 183.58683618, 13.4241157434
30.109, 170.315865378, 12.8736970253
30.11, 181.156508339, 13.2819735314
30.111, 207.446585626, 14.2126993741
30.112, 172.709691726, 12.98066386
30.113, 186.068979269, 13.4623691647
30.114, 195.804106498, 13.8097589116
30.115, 194.805779046, 13.7736599171
30.116, 187.215382983, 13.5099870557
30.117, 169.583987844, 12.8551636534
30.118, 174.177696035, 13.0176466591
30.119, 184.294608002, 13.4043668733
30.12, 184.180008294, 13.3960316509
30.121, 184.454891284, 13.4160248156
30.122, 184.108455823, 13.390827399
30.123, 199.80792937, 13.9539566248
30.124, 163.798205905, 12.6363898077
30.125, 180.318127531, 13.2561940634
30.126, 173.758350506, 13.0227386404
30.127, 167.610643851, 12.7792432245
30.128, 174.710748493, 13.057485793
30.129, 173.298176264, 12.9882497721
30.13, 191.83334542, 13.6663980833
30.131, 200.445324557, 13.9644460667
30.132, 152.843975963, 12.1974508522
30.133, 190.989334507, 13.6409415065
30.134, 196.830635849, 13.847748042
30.135, 174.577648039, 13.0475381664
30.136, 176.272727226, 13.1012252838
30.137, 211.466511924, 14.3539379887
30.138, 157.922042051, 12.4066600722
30.139, 179.476076773, 13.230101379
30.14, 163.733660512, 12.6314103835
30.141, 171.684941113, 12.9402565129
30.142, 205.817036718, 14.1677390399
30.143, 182.647305115, 13.3554159715
30.144, 191.231757491, 13.6582559694
30.145, 183.439880946, 13.3776429841
30.146, 182.487487252, 13.343729875
30.147, 181.321656192, 13.2940817876
30.148, 195.362123245, 13.8129959975
30.149, 181.543134552, 13.3103200654
30.15, 181.699223903, 13.3217641733
30.151, 164.945848107, 12.6872168646
30.152, 193.117101743, 13.7230622031
30.153, 185.72014942, 13.4724510824
30.154, 173.749020447, 13.0220393767
30.155, 191.953132013, 13.6749317992
30.156, 182.246818609, 13.326131861
30.157, 186.329091314, 13.4811886604
30.158, 162.949800895, 12.6085254921
30.159, 165.915321245, 12.7241907651
30.16, 176.488299312, 13.1172473793
30.161, 174.624022701, 13.0510041036
30.162, 177.519704593, 13.1576025446
30.163, 169.123791144, 12.8572838386
30.164, 174.466262199, 13.0392134409
30.165, 161.112612155, 12.5417068119
30.166, 166.854261802, 12.7587227812
30.167, 201.149451804, 14.0135005757
30.168, 183.739196306, 13.3994710293
30.169, 183.518190499, 13.3833538318
30.17, 183.62024091, 13.3907960192
30.171, 153.174151009, 12.2237999044
30.172, 170.87527535, 12.9159812511
30.173, 176.691114763, 13.1323213555
30.174, 200.910960047, 13.9968855447
30.175, 184.655141668, 13.4305896997
30.176, 214.83624618, 14.4828817069
30.177, 180.616397317, 13.2781215436
30.178, 184.543066864, 13.4224381222
30.179, 182.622775, 13.3536222966
30.18, 196.902931374, 13.852834294
30.181, 190.387735243, 13.6328016614
30.182, 178.585312364, 13.2003636744
30.183, 165.165768811, 12.7041326081
30.184, 187.605314403, 13.5381256005
30.185, 172.979416424, 13.0009360614
30.186, 166.809493469, 12.7552995138
30.187, 185.533596767, 13.4589182401
30.188, 178.633259363, 13.2039077387
30.189, 198.209995808, 13.9103958276
30.19, 168.079616498, 12.8149993995
30.191, 185.892569717, 13.4849587399
30.192, 187.933608299, 13.5618162086
30.193, 185.881065071, 13.4841241736
30.194, 188.247169713, 13.5491992678
30.195, 172.002445466, 12.9641874864
30.196, 190.438363614, 13.6364269293
30.197, 180.753272414, 13.2881839975
30.198, 191.395599841, 13.6699580046
30.199, 170.985025373, 12.9242769465
30.2, 187.759217055, 13.5492316474
30.201, 170.612266244, 12.8961011328
30.202, 176.712465902, 13.1339082493
30.203, 190.483900998, 13.6396876547
30.204, 176.757082711, 13.1372243315
30.205, 201.074929806, 14.0083088436
30.206, 176.957620893, 13.1159414009
30.207, 194.974492709, 13.785588745
30.208, 192.745337891, 13.696644354
30.209, 184.878655474, 13.4114077004
30.21, 186.635761045, 13.4681599112
30.211, 184.10253673, 13.3903968834
30.212, 176.200986844, 13.0958932797
30.213, 181.029937038, 13.2726936182
30.214, 194.755691319, 13.7701184856
30.215, 177.315157018, 13.1424416603
30.216, 182.033585679, 13.3105399831
30.217, 207.950699757, 14.2472375304
30.218, 221.01675247, 14.6679601417
30.219, 196.40953006, 13.8181217247
30.22, 191.086127428, 13.6478547019
30.221, 190.589377703, 13.6123755796
30.222, 178.050059183, 13.1607997452
30.223, 185.951891768, 13.4538977087
30.224, 189.777207796, 13.5890845618
30.225, 173.564956877, 13.0082442885
30.226, 201.604675913, 14.0112419642
30.227, 174.284512882, 13.0256299084
30.228, 202.797710625, 14.0602291311
30.229, 167.47463305, 12.7688732678
30.23, 186.496726347, 13.493317306
30.231, 202.389036854, 14.0318952469
30.232, 193.755279986, 13.7337681853
30.233, 155.613707167, 12.3014943617
30.234, 166.181696148, 12.7072941953
30.235, 190.941742232, 13.6375423459
30.236, 182.0428463, 13.3112171321
30.237, 175.432149813, 13.0749247663
30.238, 195.012663536, 13.7882875971
30.239, 197.983497442, 13.8945001514
30.24, 171.596084183, 12.9335591784
30.241, 190.271238894, 13.6244598866
30.242, 159.965475284, 12.4903210398
30.243, 175.631773104, 13.0898026522
30.244, 203.949528106, 14.1062115293
30.245, 184.349983057, 13.4083944873
30.246, 202.791184955, 14.0597766979
30.247, 189.250122831, 13.5862295109
30.248, 190.082490902, 13.6109444995
30.249, 192.012309308, 13.6791476485
30.25, 187.223416792, 13.5105667979
30.251, 190.266132668, 13.6240942529
30.252, 172.607314908, 12.9729693349
30.253, 186.370096506, 13.4841554474
30.254, 195.206886221, 13.8020200296
30.255, 161.88311173, 12.5636662077
30.256, 214.621237005, 14.4683871674
30.257, 194.173345745, 13.7634015364
30.258, 217.68454292, 14.5758324348
30.259, 187.398825973, 13.5232248163
30.26, 180.693546073, 13.2837931801
30.261, 193.852355931, 13.7406491257
30.262, 188.049413602, 13.534965657
30.263, 193.99217067, 13.7505594787
30.264, 207.649607993, 14.2266089589
30.265, 184.117335176, 13.3914732242
30.266, 196.550925662, 13.8280694174
30.267, 177.358881038, 13.1456824458
30.268, 188.383621355, 13.5590204539
30.269, 206.410001493, 14.1750002262
30.27, 172.936650019, 12.9977217871
30.271, 186.502128171, 13.4585165882
30.272, 200.960554248, 14.0003406292
30.273, 178.371781763, 13.1845802846
30.274, 172.737043636, 12.9827195984
30.275, 176.739518087, 13.1359188653
30.276, 185.656094013, 13.4324962984
30.277, 221.067071272, 14.6712995907
30.278, 199.26413839, 13.9159799751
30.279, 187.207349862, 13.5094073632
30.28, 176.13756508, 13.127499232
30.281, 179.563753211, 13.2365644585
30.282, 170.52336317, 12.9263721661
30.283, 201.801442509, 14.0249169665
30.284, 180.132691068, 13.2425615918
30.285, 201.729502507, 14.0199172373
30.286, 212.58420927, 14.3966649856
30.287, 179.920639913, 13.2628724063
30.288, 183.589170076, 13.3885301296
30.289, 173.127868249, 13.0120935315
30.29, 199.222062238, 13.9130415091
30.291, 190.900887623, 13.6695461744
30.292, 170.368311234, 12.87766126
30.293, 187.252042844, 13.5126325341
30.294, 169.028802035, 12.8500624895
30.295, 191.159427506, 13.6530899789
30.296, 182.933321182, 13.37632985
30.297, 189.054324627, 13.5721731959
30.298, 186.806768249, 13.5157493017
30.299, 181.159905409, 13.2822225966
30.3, 175.094417994, 13.1228734406
30.301, 168.589734089, 12.7797951301
30.302, 183.522835663, 13.3482332745
30.303, 194.929020961, 13.7823736843
30.304, 188.453239757, 13.52902143
30.305, 206.787658424, 14.2009354379
30.306, 183.317696331, 13.3333128007
30.307, 201.686255025, 14.016911598
30.308, 175.615098485, 13.0523479422
30.309, 189.747241236, 13.5869387924
30.31, 194.788036697, 13.7724054518
30.311, 165.566430979, 12.6974340662
30.312, 210.984937585, 14.3543686088
30.313, 215.56113155, 14.4661299178
30.314, 162.639892563, 12.5845457935
30.315, 190.205306459, 13.5849442396
